customer_id,segment,R_score,F_score,M_score,RFM_score,recency_days,frequency,monetary,avg_discount,return_rate,complaint_score,engagement_score,sessions_30d,last_visit_days_ago,last_campaign_received,manual_priority_bucket,churn_next_60d,split
CUST01108,Champions,4,4,4,12,40,4,2883.75,0.3275,0.0,0.4666666666666667,0.22799999999888002,2,0,new_launch,medium,0,train
CUST01109,At-Risk Customers,4,1,1,6,25,1,304.94,0.44,0.0,0.0,0.32261538460646855,7,8,free_shipping,low,0,validation
CUST01110,Dormant Customers,1,5,4,10,260,6,3554.06,0.37333333333333335,0.0,0.4666666666666667,0.025538461540347276,1,60,bundle_discount,high,1,train
CUST01111,At-Risk Customers,2,5,5,12,95,7,7703.55,0.2742857142857143,0.0,0.6000000000000001,0.2201538461479025,1,17,bundle_discount,high,1,train
CUST01112,At-Risk Customers,3,4,4,11,57,4,2800.7700000000004,0.3425,0.0,0.33333333333333337,0.3146153846061441,5,7,new_launch,medium,0,train
CUST01113,At-Risk Customers,2,4,3,9,107,4,1674.12,0.445,0.25,0.5333333333333333,0.3186666666587422,8,13,welcome_offer,high,0,train
CUST01114,At-Risk Customers,2,1,2,5,147,1,831.94,0.34,0.0,0.0,0.11733333333438443,1,29,bundle_discount,high,1,train
CUST01115,Champions,5,5,5,15,17,10,6722.41,0.29,0.1,0.5733333333333334,0.23266666666370447,4,12,none,medium,0,train
CUST01116,At-Risk Customers,3,1,3,7,54,1,2054.97,0.24,0.0,0.4666666666666667,0.314410256401339,7,17,welcome_offer,medium,0,train
CUST01117,Champions,4,5,5,14,42,8,5543.8,0.275,0.0,0.0,0.33133333332663556,7,0,bundle_discount,medium,0,train
CUST01118,At-Risk Customers,1,4,3,8,170,5,2165.5,0.32999999999999996,0.2,0.5333333333333333,0.10435897435459202,0,51,free_shipping,high,0,train
CUST01119,At-Risk Customers,2,1,1,4,124,1,654.67,0.36,0.0,0.0,0.20933333333076,4,19,new_launch,high,1,train
CUST01120,At-Risk Customers,3,3,3,9,61,3,2357.69,0.18333333333333335,0.3333333333333333,0.4666666666666667,0.34389743588246824,7,22,none,medium,0,train
CUST01121,At-Risk Customers,2,1,1,4,88,1,149.0,0.64,0.0,0.0,0.24615384615029587,0,0,new_launch,high,0,train
CUST01122,At-Risk Customers,5,1,2,8,6,1,1209.05,0.23,0.0,0.0,0.26133333332891334,7,16,none,low,0,train
CUST01123,At-Risk Customers,1,2,2,5,182,2,958.69,0.27,0.5,0.5333333333333333,0.13399999999966222,1,29,bundle_discount,high,1,train
CUST01124,At-Risk Customers,1,5,5,11,172,9,5960.1,0.34777777777777774,0.0,0.0,0.25933333332829334,9,25,none,high,1,train
CUST01125,Dormant Customers,1,4,5,10,245,5,4034.96,0.288,0.2,0.6666666666666667,0.11594871794376856,2,54,none,high,1,train
CUST01126,Promising Risers,5,2,3,10,16,2,2073.54,0.30500000000000005,0.0,0.0,0.5283589743372655,11,0,none,low,0,train
CUST01127,At-Risk Customers,2,2,1,5,130,2,774.6899999999999,0.325,0.0,0.0,0.13733333333405112,1,23,welcome_offer,high,1,train
CUST01128,At-Risk Customers,1,1,2,4,182,1,1108.73,0.21,0.0,0.0,0.15266666666503775,4,36,new_launch,high,1,validation
CUST01129,At-Risk Customers,1,1,1,3,157,1,675.97,0.39,0.0,0.0,0.2713333333254133,7,28,free_shipping,high,1,validation
CUST01130,At-Risk Customers,2,4,3,9,99,4,2506.58,0.3225,0.0,0.5333333333333333,0.22733333332869557,6,27,welcome_offer,high,1,train
CUST01131,Champions,4,4,4,12,22,4,3713.8100000000004,0.27749999999999997,0.0,0.4666666666666667,0.3503589743455743,4,4,new_launch,medium,0,test
CUST01132,Champions,5,5,5,15,4,6,5419.860000000001,0.215,0.0,0.0,0.7251794871439234,17,0,bundle_discount,low,0,train
CUST01133,At-Risk Customers,4,2,2,8,36,2,779.1500000000001,0.30000000000000004,0.0,0.0,0.4834358974178111,9,2,welcome_offer,medium,1,validation
CUST01134,At-Risk Customers,3,5,5,13,78,6,5861.26,0.2916666666666667,0.0,0.43333333333333335,0.4814871794699047,13,9,free_shipping,high,0,train
CUST01135,Loyal Customers,2,3,4,9,93,3,3302.06,0.2733333333333334,0.0,0.0,0.18466666666515777,2,18,new_launch,high,1,train
CUST01136,At-Risk Customers,2,5,4,11,97,7,3931.0,0.2642857142857143,0.14285714285714285,0.7733333333333334,0.11066666666782889,1,31,free_shipping,high,0,train
CUST01137,At-Risk Customers,2,3,2,7,115,3,1483.05,0.4466666666666667,0.3333333333333333,0.4666666666666667,0.3421538461435336,9,19,bundle_discount,high,1,train
CUST01138,At-Risk Customers,2,4,3,9,134,5,2475.44,0.23399999999999999,0.0,0.06666666666666667,0.12133333333288,2,37,welcome_offer,high,1,train
CUST01139,At-Risk Customers,4,1,3,8,21,1,2270.63,0.28,0.0,0.0,0.2726666666630378,4,0,none,low,0,validation
CUST01140,Champions,4,4,5,13,22,5,4021.81,0.292,0.0,0.06666666666666667,0.2386666666639311,3,6,bundle_discount,medium,0,test
CUST01141,At-Risk Customers,2,1,1,4,115,1,691.6,0.19,0.0,0.06666666666666667,0.15953846153667617,2,29,welcome_offer,high,1,train
CUST01142,At-Risk Customers,4,2,2,8,40,2,1015.4200000000001,0.26,0.0,0.0,0.5139487179315819,19,6,welcome_offer,medium,0,train
CUST01143,At-Risk Customers,5,1,1,7,0,1,438.47,0.4,0.0,0.0,0.1922051282042362,1,10,welcome_offer,high,0,train
CUST01144,Loyal Customers,4,3,4,11,38,3,3548.18,0.3233333333333333,0.3333333333333333,0.06666666666666667,0.31348717947943583,6,10,new_launch,medium,0,test
CUST01145,At-Risk Customers,1,3,3,7,183,3,1800.48,0.20333333333333334,0.0,0.4666666666666667,0.1526153846109352,2,38,welcome_offer,high,1,train
CUST01146,Champions,4,5,5,14,23,6,5057.68,0.3383333333333334,0.0,0.0,0.3979999999894467,12,6,new_launch,low,0,train
CUST01147,Champions,5,4,4,13,1,5,3143.68,0.374,0.2,0.5333333333333333,0.4413333333198356,12,3,new_launch,low,0,train
CUST01148,At-Risk Customers,2,5,5,12,128,9,6527.14,0.1388888888888889,0.1111111111111111,0.4666666666666667,0.12733333333421779,1,26,welcome_offer,high,1,train
CUST01149,At-Risk Customers,3,5,4,12,72,6,3722.95,0.41500000000000004,0.0,0.4666666666666667,0.15641025640959236,0,20,free_shipping,medium,0,validation
CUST01150,At-Risk Customers,1,4,3,8,167,5,2478.69,0.31599999999999995,0.2,0.4666666666666667,0.1535384615364495,3,35,free_shipping,high,1,train
CUST01151,At-Risk Customers,2,4,4,10,105,4,3131.54,0.155,0.0,0.6666666666666667,0.16707692307325459,1,26,new_launch,high,1,train
CUST01152,Champions,5,5,5,15,1,7,6158.0599999999995,0.21142857142857144,0.0,0.6666666666666667,0.30266666665979336,9,17,none,medium,0,train
CUST01153,At-Risk Customers,4,1,1,6,33,1,714.43,0.4,1.0,0.4666666666666667,0.44389743587996827,7,2,new_launch,medium,1,validation
CUST01154,Loyal Customers,3,4,4,11,55,4,2889.22,0.335,0.0,0.0,0.4796410256185984,11,10,welcome_offer,medium,0,train
CUST01155,At-Risk Customers,5,4,3,12,1,4,2257.0899999999997,0.3875,0.5,0.5333333333333333,0.47569230767587206,12,5,new_launch,medium,0,train
CUST01156,Loyal Customers,5,4,3,12,7,4,2151.96,0.3775,0.0,0.0,0.28666666666136664,5,5,welcome_offer,low,0,train
CUST01157,Champions,5,4,4,13,0,5,3696.5,0.26,0.4,0.33333333333333337,0.3492820512704686,7,10,new_launch,low,0,test
CUST01158,Loyal Customers,4,3,4,11,42,3,3891.19,0.21,0.0,0.06666666666666667,0.3506666666594511,11,6,new_launch,medium,0,test
CUST01159,At-Risk Customers,3,4,4,11,68,5,3132.18,0.314,0.0,0.5333333333333333,0.24441025640636127,2,7,none,medium,0,test
CUST01160,At-Risk Customers,1,3,3,7,166,3,1700.8000000000002,0.43,0.0,0.4666666666666667,0.1379999999992689,2,32,new_launch,high,1,train
CUST01161,At-Risk Customers,1,4,5,10,154,5,4953.99,0.21600000000000003,0.2,0.23333333333333334,0.18333333333086665,5,31,none,high,1,train
CUST01162,At-Risk Customers,1,2,3,6,175,2,2483.96,0.155,0.0,0.0,0.09169230769030981,1,54,welcome_offer,high,0,train
CUST01163,Dormant Customers,1,1,1,3,375,1,379.14,0.2,0.0,0.4666666666666667,0.05866666666693109,3,60,none,high,1,train
CUST01164,At-Risk Customers,4,1,2,7,37,1,965.68,0.52,0.0,0.0,0.4264102563990812,15,7,new_launch,medium,1,validation
CUST01165,At-Risk Customers,1,2,3,6,155,2,1690.75,0.265,0.0,0.0,0.18333333333086665,5,31,new_launch,high,1,test
CUST01166,Champions,4,4,4,12,41,4,3104.76,0.1875,0.25,0.7333333333333334,0.22799999999888002,2,0,new_launch,medium,1,train
CUST01167,Champions,4,5,5,14,23,8,5924.16,0.31375,0.0,0.06666666666666667,0.3163589743514676,3,0,bundle_discount,low,0,train
CUST01168,Promising Risers,5,1,1,7,14,1,510.5,0.3,0.0,0.0,0.4245641025474638,8,2,free_shipping,low,0,train
CUST01169,At-Risk Customers,3,1,2,6,54,1,1183.74,0.36,1.0,0.6666666666666667,0.6640512820131819,13,5,bundle_discount,medium,0,test
CUST01170,At-Risk Customers,2,2,2,6,139,2,1210.01,0.24000000000000002,0.0,0.06666666666666667,0.10287179487206508,2,41,welcome_offer,high,1,train
CUST01171,At-Risk Customers,2,1,1,4,132,1,744.73,0.51,0.0,0.0,0.16533333333182,3,28,bundle_discount,high,0,train
CUST01172,Champions,4,5,5,14,27,9,7960.78,0.2811111111111111,0.0,0.0,0.2526666666633711,4,6,bundle_discount,low,0,train
CUST01173,At-Risk Customers,3,4,4,11,78,5,3912.61,0.22200000000000003,0.0,0.4666666666666667,0.29933333332651557,9,18,new_launch,high,0,train
CUST01174,At-Risk Customers,2,3,3,8,89,3,1722.3700000000001,0.25,0.0,0.4666666666666667,0.3912820512687885,10,10,welcome_offer,high,1,train
CUST01175,Loyal Customers,3,5,5,13,48,8,5633.0,0.27,0.0,0.0,0.37061538460390414,9,7,new_launch,medium,0,train
CUST01176,Dormant Customers,1,1,1,3,215,1,149.0,0.51,0.0,0.0,0.2386153846048619,6,44,none,high,1,train
CUST01177,Loyal Customers,3,3,3,9,56,3,2144.58,0.27666666666666667,0.0,0.0,0.1733333333337778,0,8,bundle_discount,medium,0,test
CUST01178,At-Risk Customers,3,3,2,8,67,3,1298.14,0.32,0.0,0.0,0.33641025639860345,10,23,bundle_discount,medium,1,train
CUST01179,At-Risk Customers,2,1,1,4,108,1,536.83,0.2,0.0,0.0,0.27666666666153333,5,8,free_shipping,high,1,train
CUST01180,At-Risk Customers,4,2,3,9,23,2,2328.54,0.255,1.0,0.5333333333333333,0.25748717948028693,2,10,welcome_offer,medium,0,train
CUST01181,At-Risk Customers,2,1,1,4,137,1,296.32,0.3,0.0,0.06666666666666667,0.1979999999982689,2,14,free_shipping,high,1,train
CUST01182,Loyal Customers,2,4,4,10,108,4,3106.33,0.245,0.0,0.0,0.27533333332501997,8,31,free_shipping,high,0,test
CUST01183,At-Risk Customers,5,3,2,10,6,3,1498.98,0.21,0.3333333333333333,0.4666666666666667,0.19000000000016667,0,3,none,high,0,train
CUST01184,Loyal Customers,4,4,3,11,30,4,2161.4,0.265,0.0,0.0,0.2712820512724219,5,25,free_shipping,low,0,train
CUST01185,Champions,4,5,5,14,23,6,5763.86,0.20833333333333334,0.0,0.6333333333333333,0.25989743588693937,1,17,welcome_offer,low,0,validation
CUST01186,At-Risk Customers,1,3,4,8,153,3,2962.35,0.21666666666666667,0.0,0.06666666666666667,0.09400000000143999,1,36,free_shipping,high,1,train
CUST01187,At-Risk Customers,4,3,3,10,26,3,1729.96,0.39666666666666667,0.0,0.4666666666666667,0.1986666666657089,3,13,welcome_offer,medium,0,test
CUST01188,At-Risk Customers,2,2,1,5,92,2,688.52,0.5700000000000001,0.5,0.6333333333333333,0.5501025640764555,14,8,none,high,1,train
CUST01189,At-Risk Customers,1,3,4,8,161,3,3126.0299999999997,0.14333333333333334,0.0,0.06666666666666667,0.2779999999941911,7,16,free_shipping,high,1,train
CUST01190,Champions,4,4,4,12,27,4,2968.92,0.3275,0.0,0.0,0.2586666666635978,3,0,welcome_offer,low,0,train
CUST01191,At-Risk Customers,3,1,1,5,52,1,510.71,0.57,0.0,0.0,0.1706666666668289,1,13,welcome_offer,high,1,train
CUST01192,Loyal Customers,4,4,3,11,24,4,2428.7599999999998,0.14250000000000002,0.0,0.0,0.39835897434637646,11,14,bundle_discount,low,0,train
CUST01193,Dormant Customers,1,1,1,3,457,1,270.13,0.32,0.0,0.0,3.333311404674078e-12,0,60,new_launch,high,1,train
CUST01194,At-Risk Customers,2,3,3,8,85,3,1852.1599999999999,0.33,0.3333333333333333,0.33333333333333337,0.20056410255676824,2,34,bundle_discount,high,1,train
CUST01195,At-Risk Customers,2,1,1,4,94,1,542.27,0.23,1.0,0.4666666666666667,0.30702564101907426,4,2,none,high,1,train
CUST01196,At-Risk Customers,2,3,4,9,111,3,3110.08,0.34,0.3333333333333333,0.4666666666666667,0.38035897434482985,9,16,welcome_offer,high,1,test
CUST01197,Discount Dependents,3,2,1,6,77,2,406.22,0.46,0.0,0.0,0.32430769229157835,3,18,bundle_discount,high,1,train
CUST01198,At-Risk Customers,4,1,1,6,31,1,592.73,0.32,0.0,0.06666666666666667,0.27820512820038507,5,6,bundle_discount,medium,0,train
CUST01199,Dormant Customers,1,3,3,7,359,3,2144.4,0.25666666666666665,0.3333333333333333,0.4666666666666667,0.03066666666805109,1,60,new_launch,high,1,train
CUST01200,At-Risk Customers,3,1,1,5,58,1,524.27,0.02,0.0,0.0,0.3146153846061441,5,7,none,medium,0,validation
CUST01201,At-Risk Customers,1,5,5,11,158,7,5885.4,0.21285714285714286,0.0,0.7166666666666668,0.2846666666585244,7,24,new_launch,high,1,train
CUST01202,At-Risk Customers,2,1,1,4,132,1,650.67,0.3,0.0,0.0,0.3774358974161955,10,33,free_shipping,high,1,train
CUST01203,Discount Dependents,3,2,1,6,60,2,584.44,0.385,0.0,0.06666666666666667,0.2608717948676673,4,7,none,medium,0,train
CUST01204,At-Risk Customers,3,5,5,13,81,7,4565.2699999999995,0.3085714285714286,0.0,0.6333333333333333,0.14333333333427778,0,17,free_shipping,high,0,train
CUST01205,Dormant Customers,1,4,3,8,262,4,1861.62,0.4175,0.0,0.0,0.11041025641003235,1,38,welcome_offer,high,1,train
CUST01206,At-Risk Customers,3,1,2,6,73,1,819.46,0.16,0.0,0.0,0.2566666666613444,10,30,bundle_discount,medium,1,train
CUST01207,Discount Dependents,2,2,1,5,110,2,638.4200000000001,0.37,0.0,0.0,0.13000000000116665,0,21,new_launch,high,1,train
CUST01208,At-Risk Customers,2,3,2,7,95,3,1407.5300000000002,0.27999999999999997,0.0,0.0,0.24348717947834697,1,15,welcome_offer,high,0,train
CUST01209,Champions,5,5,4,14,14,6,2839.8,0.3016666666666667,0.16666666666666666,0.4666666666666667,0.3858974358838104,5,1,none,low,0,train
CUST01210,Dormant Customers,1,1,1,3,266,1,429.55,0.34,0.0,0.0,0.09435897435475869,0,54,new_launch,high,1,train
CUST01211,Champions,5,4,4,13,5,5,3668.5099999999998,0.394,0.2,0.3666666666666667,0.40148717947370477,8,2,bundle_discount,medium,0,train
CUST01212,Champions,4,5,5,14,20,6,5551.95,0.3933333333333333,0.3333333333333333,0.5333333333333333,0.2397435897390368,0,0,new_launch,low,0,train
CUST01213,At-Risk Customers,1,1,1,3,163,1,492.41,0.21,0.0,0.4666666666666667,0.23969230768246758,3,33,free_shipping,high,1,validation
CUST01214,Loyal Customers,2,4,5,11,124,4,5584.12,0.2,0.0,0.0,0.12466666666726889,2,31,free_shipping,high,1,train
CUST01215,Loyal Customers,3,4,4,11,80,4,3464.2299999999996,0.2,0.0,0.0,0.20769230768370311,0,25,bundle_discount,high,0,train
CUST01216,At-Risk Customers,2,1,2,5,107,1,1022.33,0.35,0.0,0.0,0.36769230767665867,10,24,bundle_discount,high,1,train
CUST01217,At-Risk Customers,1,2,2,5,163,2,1295.0,0.20500000000000002,0.0,0.0,0.18066666666391776,6,36,bundle_discount,high,1,validation
CUST01218,Champions,5,4,4,13,0,5,3872.15,0.276,0.0,0.6666666666666667,0.29399999999536225,6,2,welcome_offer,low,0,train
CUST01219,At-Risk Customers,2,2,2,6,86,2,832.04,0.35,0.0,0.33333333333333337,0.23153846153449617,5,20,free_shipping,high,0,train
CUST01220,At-Risk Customers,2,1,2,5,98,1,1095.74,0.23,0.0,0.0,0.14733333333277332,1,25,new_launch,high,1,train
CUST01221,At-Risk Customers,5,1,1,7,13,1,405.2,0.33,0.0,0.0,0.25374358973823236,6,21,bundle_discount,low,0,train
CUST01222,At-Risk Customers,5,1,2,8,18,1,1199.39,0.04,0.0,0.0,0.22769230768586982,0,14,none,high,0,train
CUST01223,Loyal Customers,2,5,4,11,118,6,3738.91,0.29,0.0,0.06666666666666667,0.11733333333438443,1,29,free_shipping,high,1,train
CUST01224,At-Risk Customers,4,1,2,7,33,1,1005.1,0.33,0.0,0.0,0.4041538461370425,7,7,new_launch,low,1,train
CUST01225,At-Risk Customers,2,1,1,4,97,1,620.28,0.03,0.0,0.4666666666666667,0.2435384615338384,3,13,new_launch,high,1,train
CUST01226,Champions,4,4,4,12,37,4,2967.87,0.3025,0.5,0.5333333333333333,0.2706666666613067,6,14,none,medium,1,train
CUST01227,Champions,4,4,4,12,43,5,2824.19,0.284,0.2,0.6666666666666667,0.3253333333264089,8,6,none,medium,1,train
CUST01228,Dormant Customers,1,4,4,9,212,4,2998.23,0.10750000000000001,0.0,0.0,0.1322051282052362,1,28,free_shipping,high,1,train
CUST01229,At-Risk Customers,2,4,3,9,147,4,1965.74,0.235,0.25,0.4666666666666667,0.2933333333268111,5,8,none,high,1,validation
CUST01230,At-Risk Customers,2,2,2,6,112,2,1398.63,0.28,0.0,0.0,0.15953846153778728,2,24,bundle_discount,high,1,train
CUST01231,Dormant Customers,1,1,2,4,226,1,872.98,0.07,0.0,0.0,0.06333333333561111,0,41,free_shipping,high,0,train
CUST01232,At-Risk Customers,1,2,2,5,183,2,906.6800000000001,0.185,0.0,0.0,0.23199999999352,8,39,free_shipping,high,1,train
CUST01233,At-Risk Customers,3,5,5,13,64,7,6627.36,0.2414285714285714,0.0,0.4666666666666667,0.3119999999944089,8,5,free_shipping,medium,0,train
CUST01234,Loyal Customers,2,3,4,9,115,3,2999.91,0.2733333333333334,0.0,0.0,0.21482051281289363,3,32,free_shipping,high,1,train
CUST01235,At-Risk Customers,1,4,4,9,161,5,3111.29,0.174,0.0,0.0,0.21174358973741236,3,26,new_launch,high,1,train
CUST01236,Champions,5,5,5,15,6,10,5515.45,0.31799999999999995,0.0,0.4666666666666667,0.38507692306650126,8,0,bundle_discount,low,0,train
CUST01237,At-Risk Customers,2,3,2,7,103,3,1474.19,0.34,0.0,0.4666666666666667,0.20374358974181014,1,10,new_launch,high,1,train
CUST01238,At-Risk Customers,3,5,5,13,68,6,4787.57,0.2866666666666667,0.0,0.6666666666666667,0.2186153846101619,1,14,new_launch,medium,0,test
CUST01239,At-Risk Customers,1,1,1,3,193,1,592.44,0.2,0.0,0.0,0.2146666666619133,7,35,bundle_discount,high,0,train
CUST01240,Promising Risers,5,1,1,7,19,1,434.11,0.34,0.0,0.0,0.43435897433999204,10,14,bundle_discount,low,1,train
CUST01241,At-Risk Customers,4,1,1,6,38,1,185.08,0.28,0.0,0.0,0.4195897435743847,9,15,bundle_discount,medium,0,validation
CUST01242,Champions,4,5,5,14,29,9,10650.67,0.2677777777777778,0.1111111111111111,0.43333333333333335,0.24102564101648094,0,15,bundle_discount,medium,0,test
CUST01243,At-Risk Customers,3,3,2,8,74,3,1470.48,0.2966666666666667,0.0,0.4666666666666667,0.33199999999074226,8,14,free_shipping,medium,1,train
CUST01244,Champions,4,4,4,12,34,5,3977.53,0.16999999999999998,0.0,0.4666666666666667,0.31799999999352446,7,4,none,medium,0,validation
CUST01245,Dormant Customers,1,2,2,5,255,2,1283.42,0.16499999999999998,0.0,0.0,0.028000000002213313,2,60,new_launch,high,1,test
CUST01246,Dormant Customers,1,3,4,8,262,3,2938.8999999999996,0.33666666666666667,0.0,0.6666666666666667,0.15630769229503166,1,60,none,high,0,test
CUST01247,Promising Risers,5,1,2,8,3,1,1439.66,0.24,0.0,0.4666666666666667,0.5308205127977426,12,0,none,medium,0,test
CUST01248,At-Risk Customers,2,1,2,5,103,1,1386.38,0.31,0.0,0.0,0.27128205127464416,5,15,free_shipping,high,0,validation
CUST01249,Loyal Customers,3,4,4,11,57,4,2733.47,0.2025,0.0,0.0,0.630051282015464,12,11,none,medium,0,train
CUST01250,At-Risk Customers,1,1,1,3,175,1,612.27,0.34,0.0,0.4666666666666667,0.1628205128133514,0,35,bundle_discount,high,0,train
CUST01251,At-Risk Customers,3,5,5,13,52,11,6352.58,0.33,0.18181818181818182,0.7666666666666667,0.3163589743478565,3,10,none,medium,1,train
CUST01252,Champions,4,4,4,12,38,4,2575.58,0.365,0.0,0.0,0.15400000000043998,1,18,free_shipping,medium,1,train
CUST01253,At-Risk Customers,2,2,3,7,99,2,2035.62,0.15,0.0,0.0,0.4561025640822377,13,27,bundle_discount,high,1,test
CUST01254,At-Risk Customers,3,2,3,8,76,2,2465.71,0.44499999999999995,0.0,0.4666666666666667,0.24533333333048668,3,4,new_launch,high,0,train
CUST01255,At-Risk Customers,3,1,3,7,78,1,2060.75,0.11,0.0,0.6666666666666667,0.2953333333269089,8,15,new_launch,high,0,train
CUST01256,Dormant Customers,1,1,1,3,286,1,564.83,0.21,0.0,0.6666666666666667,0.13482051281422697,3,56,new_launch,high,1,train
CUST01257,Champions,4,4,4,12,27,5,3430.98,0.316,0.2,0.43333333333333335,0.31189743589009267,4,4,welcome_offer,medium,1,test
CUST01258,Dormant Customers,1,5,5,11,250,7,4454.38,0.35000000000000003,0.0,0.6666666666666667,0.16594871794269075,7,60,new_launch,high,1,test
CUST01259,At-Risk Customers,2,5,5,12,94,6,4645.31,0.3066666666666667,0.3333333333333333,0.4666666666666667,0.1666666666672222,0,10,bundle_discount,high,1,train
CUST01260,At-Risk Customers,5,1,2,8,9,1,913.67,0.02,0.0,0.0,0.2626666666620934,4,8,new_launch,low,0,validation
CUST01261,At-Risk Customers,5,1,1,7,18,1,345.05,0.28,0.0,0.0,0.21399999999944,1,0,free_shipping,high,0,validation
CUST01262,Promising Risers,4,1,1,6,25,1,195.09,0.57,0.0,0.0,0.5265641025392283,11,9,welcome_offer,low,1,train
CUST01263,Champions,4,5,5,14,32,9,6440.45,0.28444444444444444,0.1111111111111111,0.4666666666666667,0.24128205127514413,5,24,new_launch,medium,0,train
CUST01264,At-Risk Customers,3,2,4,9,51,2,2890.16,0.28,0.0,0.0,0.2986153846060841,6,16,welcome_offer,medium,1,train
CUST01265,Discount Dependents,5,2,2,9,15,2,1398.17,0.42000000000000004,0.0,0.0,0.3795384615286317,12,10,free_shipping,low,0,train
CUST01266,At-Risk Customers,3,5,5,13,51,6,4779.33,0.11,0.16666666666666666,0.6333333333333333,0.3053333333256311,8,17,welcome_offer,medium,0,train
CUST01267,At-Risk Customers,3,5,5,13,58,8,5703.88,0.1975,0.0,0.4666666666666667,0.22082051281312032,2,26,new_launch,medium,0,train
CUST01268,Champions,5,5,5,15,19,7,6083.44,0.19,0.14285714285714285,0.6333333333333333,0.3876923076768476,5,2,new_launch,medium,1,train
CUST01269,At-Risk Customers,3,1,1,5,57,1,534.09,0.08,0.0,0.0,0.2588205128129447,4,18,none,medium,0,train
CUST01270,At-Risk Customers,3,1,1,5,57,1,309.87,0.43,0.0,0.4666666666666667,0.33805128203849966,4,20,free_shipping,medium,0,train
CUST01271,Promising Risers,5,1,1,7,12,1,529.98,0.31,0.0,0.0,0.3748205128099825,8,5,free_shipping,low,0,train
CUST01272,At-Risk Customers,4,1,3,8,44,1,1860.0,0.27,0.0,0.0,0.18733333333321778,1,8,bundle_discount,high,0,train
CUST01273,At-Risk Customers,1,2,3,6,149,2,1602.01,0.315,0.0,0.4666666666666667,0.16374358974247682,1,22,new_launch,high,1,test
CUST01274,Champions,4,5,5,14,25,7,5246.08,0.3657142857142857,0.0,0.4666666666666667,0.5099999999832667,15,0,free_shipping,low,0,train
CUST01275,Loyal Customers,4,3,4,11,34,3,2647.93,0.26666666666666666,0.0,0.06666666666666667,0.5254871794660669,14,0,free_shipping,low,0,train
CUST01276,At-Risk Customers,2,4,3,9,120,4,2151.47,0.33,0.25,0.4666666666666667,0.1686666666662089,3,22,bundle_discount,high,0,train
CUST01277,Loyal Customers,2,4,4,10,99,5,3500.13,0.31,0.0,0.0,0.36835897434350984,6,12,bundle_discount,high,1,train
CUST01278,At-Risk Customers,3,4,3,10,65,4,2385.52,0.25,0.25,0.4666666666666667,0.19399999999977333,1,6,free_shipping,medium,0,train
CUST01279,At-Risk Customers,2,1,2,5,101,1,1494.42,0.35,1.0,0.4666666666666667,0.20661538460859744,3,31,free_shipping,high,1,test
CUST01280,Champions,4,5,5,14,35,8,8071.46,0.3025,0.0,0.0,0.3212820512751997,5,0,none,low,0,validation
CUST01281,Dormant Customers,1,3,3,7,215,3,1971.02,0.3233333333333333,0.0,0.0,0.14599999999737112,4,43,new_launch,high,1,train
CUST01282,At-Risk Customers,3,1,1,5,78,1,499.65,0.2,0.0,0.06666666666666667,0.24794871794308856,5,22,welcome_offer,high,1,train
CUST01283,Champions,4,5,5,14,40,10,6697.49,0.31999999999999995,0.1,0.6000000000000001,0.33133333332663556,7,0,welcome_offer,medium,1,train
CUST01284,At-Risk Customers,1,4,5,10,192,5,4033.89,0.336,0.0,0.6666666666666667,0.1422051282050695,1,25,none,high,1,test
CUST01285,At-Risk Customers,2,5,5,12,124,8,6478.76,0.255,0.0,0.4666666666666667,0.12200000000031999,3,36,none,high,1,train
CUST01286,Dormant Customers,1,3,3,7,226,3,2241.96,0.26,0.0,0.0,0.10620512820423175,2,45,free_shipping,high,0,train
CUST01287,Loyal Customers,2,3,3,8,89,3,1584.08,0.36999999999999994,0.0,0.06666666666666667,0.25815384614800474,3,14,welcome_offer,high,0,test
CUST01288,At-Risk Customers,2,1,1,4,132,1,486.14,0.38,0.0,0.0,0.12820512820562951,0,25,bundle_discount,high,1,test
CUST01289,Promising Risers,5,1,1,7,3,1,742.76,0.18,0.0,0.0,0.4103589743429409,9,7,welcome_offer,low,0,train
CUST01290,At-Risk Customers,3,2,2,7,53,2,1164.42,0.26,0.0,0.0,0.2759999999957934,9,15,none,medium,0,train
CUST01291,At-Risk Customers,1,4,3,8,193,4,2476.76,0.28250000000000003,0.25,0.4666666666666667,0.1619999999985422,3,29,new_launch,high,0,train
CUST01292,At-Risk Customers,4,2,3,9,41,2,2412.52,0.155,0.0,0.0,0.1786666666649311,3,24,none,medium,0,train
CUST01293,Champions,5,5,5,15,15,7,5039.13,0.2657142857142857,0.0,0.4666666666666667,0.24282051281701808,0,1,bundle_discount,low,0,train
CUST01294,Promising Risers,5,1,1,7,3,1,750.26,0.45,0.0,0.0,0.45548717947164474,9,0,free_shipping,low,0,validation
CUST01295,At-Risk Customers,2,4,5,11,121,4,12408.61,0.155,0.25,0.6666666666666667,0.4104102563950991,11,20,free_shipping,high,1,train
CUST01296,Discount Dependents,5,2,2,9,16,2,1024.56,0.355,0.0,0.0,0.21774358974013908,2,15,free_shipping,low,0,train
CUST01297,At-Risk Customers,5,4,3,12,2,4,1798.5700000000002,0.27,0.0,0.7333333333333334,0.30399999999408445,6,4,welcome_offer,medium,0,train
CUST01298,Dormant Customers,1,4,2,7,329,4,1161.46,0.3525,0.25,0.4666666666666667,3.333311404674078e-12,0,60,new_launch,high,1,train
